단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
237350,KR7237350004,KODEX 코스피100,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,24500,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,2735,0,20160127,700,0,12.0,,0,,N,,,0,0,0,0,0.0,,171,,N,N,N
237370,KR7237370002,KODEX 배당성장채권혼합,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11540,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,2436,0,20160127,1800,0,12.0,,0,,N,,,0,0,0,0,0.0,,207,,N,N,N
237440,KR7237440003,TIGER 경기방어채권혼합,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8895,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1658,0,20160127,800,0,12.0,,0,,N,,,0,0,0,0,0.0,,71,,N,N,N
238670,KR7238670004,ARIRANG 스마트베타Quality채권혼합,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10560,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1383,0,20160224,500,0,12.0,,0,,N,,,0,0,0,0,0.0,,52,,N,N,N
238720,KR7238720007,ACE 일본Nikkei225(H),EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,18585,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,6,0,20160303,700,0,12.0,,0,,N,,,0,0,0,0,0.0,,130,,N,N,N
239660,KR7239660004,ARIRANG 우량회사채50 1년,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,111140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,195,0,20160322,80,0,12.0,,0,,N,,,0,0,0,0,0.0,,88,,N,N,N
241180,KR7241180009,TIGER 일본니케이225,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15740,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,1013,0,20160331,21620,0,12.0,,0,,N,,,0,0,0,0,0.0,,3402,,N,N,N
241390,KR7241390004,KBSTAR V&S셀렉트밸류채권혼합,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11360,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,1626,0,20160412,1200,0,12.0,,0,,N,,,0,0,0,0,0.0,,136,,N,N,N
241560,KR7241560002,두산밥캣,ST,1.0,0,12,0,Y,N,,2,Y,N,Y,,N,Y,,,,,N,,,0,,,,,,,,,39800,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,279904,500,20161118,100249,50124583000,12.0,,0,,N,Y,Y,62380,8208,5992,3600,10.19,20220930.0,39899,391,N,N,Y
241590,KR7241590009,화승엔터프라이즈,ST,2.0,0,0,0,Y,N,,8,N,N,Y,,N,N,,,,,N,,,0,,,,,,,,,8510,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,150680,500,20161004,60589,30294638000,12.0,,0,,N,Y,Y,16540,528,65,-75,-1.86,20221231.0,5156,,N,N,Y
243880,KR7243880002,TIGER 200IT레버리지,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,35850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6218,0,20160513,800,0,12.0,,0,,N,,,0,0,0,0,0.0,,286,,N,N,N
243890,KR7243890001,TIGER 200에너지화학레버리지,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10725,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1023,0,20160513,425,0,12.0,,0,,N,,,0,0,0,0,0.0,,45,,N,N,N
244580,KR7244580007,KODEX 바이오,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,7665,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,157797,0,20160513,5120,0,12.0,,0,,N,,,0,0,0,0,0.0,,392,,N,N,N
244620,KR7244620001,KODEX 모멘텀Plus,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9875,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20160513,700,0,12.0,,0,,N,,,0,0,0,0,0.0,,69,,N,N,N
244660,KR7244660007,KODEX 퀄리티Plus,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,7870,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,28,0,20160513,500,0,12.0,,0,,N,,,0,0,0,0,0.0,,39,,N,N,N
244670,KR7244670006,KODEX 밸류Plus,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19,0,20160513,900,0,12.0,,0,,N,,,0,0,0,0,0.0,,73,,N,N,N
244920,KR7244920005,에이플러스에셋,ST,3.0,0,21,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,4550,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,16290,500,20201120,22607,11303846500,12.0,,0,,N,N,Y,2012,58,843,652,49.6,20220930.0,1028,,N,N,N
245340,KR7245340005,TIGER 미국다우존스30,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20830,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,8826,0,20160701,3880,0,12.0,,0,,N,,,0,0,0,0,0.0,,808,,N,N,N
245350,KR7245350004,TIGER 유로스탁스배당30,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11045,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,5042,0,20160701,1400,0,12.0,,0,,N,,,0,0,0,0,0.0,,154,,N,N,N
245360,KR7245360003,TIGER 차이나HSCEI,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9055,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,3402,0,20160616,6500,0,12.0,,0,,N,,,0,0,0,0,0.0,,588,,N,N,N
245710,KR7245710009,ACE 베트남VN30(합성),EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,16820,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,416641,0,20160701,11000,0,12.0,,0,,N,,,0,0,0,0,0.0,,1850,,N,N,N
248070,KR7248070005,솔루엠,ST,2.0,0,13,0,Y,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,,,,,,,23900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,624859,500,20210202,50005,25002775500,12.0,,0,,N,Y,Y,12775,590,491,426,19.71,20220930.0,11951,,N,N,N
248170,KR7248170003,샘표식품,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,28800,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,7612,500,20160809,4568,2284143000,12.0,,0,,N,N,Y,3712,111,143,131,5.92,20221231.0,1315,,N,N,N
248270,KR7248270001,TIGER S&P글로벌헬스케어(합성),EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,18830,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,1658,0,20160701,1520,0,12.0,,0,,N,,,0,0,0,0,0.0,,286,,N,N,N
249420,KR7249420001,일동제약,ST,2.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,22900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2028241,1000,20160831,26803,26803285000,12.0,,0,,N,Y,Y,4858,-503,-798,-882,-60.62,20220930.0,6137,,N,N,N
250730,KR7250730009,KBSTAR 차이나HSCEI(H),EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,7730,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,9383,0,20160810,2100,0,12.0,,0,,N,,,0,0,0,0,0.0,,162,,N,N,N
250780,KR7250780004,TIGER 코스닥150선물인버스,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4705,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,268272,0,20160810,3500,0,12.0,,0,,N,,,0,0,0,0,0.0,,164,,N,N,N
251270,KR7251270005,넷마블,ST,1.0,0,26,0,N,N,,B,Y,Y,Y,,N,Y,,,,,N,,,0,,,,,,,,,58900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,210284,100,20170512,85953,8595350200,12.0,,0,,N,Y,Y,19865,-846,-5141,-4498,-9.36,20220930.0,50626,LB6,N,N,Y
251340,KR7251340006,KODEX 코스닥150선물인버스,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4570,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,50712432,0,20160810,121400,0,12.0,,0,,N,,,0,0,0,0,0.0,,5547,,N,N,N
251350,KR7251350005,KODEX 선진국MSCI World,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20235,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,21215,0,20160817,24700,0,12.0,,0,,N,,,0,0,0,0,0.0,,4998,,N,N,N
251590,KR7251590006,ARIRANG 고배당저변동50,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11165,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,1006,0,20160811,600,0,12.0,,0,,N,,,0,0,0,0,0.0,,66,,N,N,N
251600,KR7251600003,ARIRANG 고배당주채권혼합,EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10820,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,1987,0,20160811,1100,0,12.0,,0,,N,,,0,0,0,0,0.0,,119,,N,N,N
251890,KR7251890000,ACE 코스닥(합성),EF,,0,0,0,N,N,N,0,,,N,2.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11360,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,14,0,20160906,600,0,12.0,,0,,N,,,0,0,0,0,0.0,,68,,N,N,N
252000,KR7252000005,TIGER 200동일가중,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,10530,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,1,0,20160920,1600,0,12.0,,0,,N,,,0,0,0,0,0.0,,168,,N,N,N
252400,KR7252400007,KBSTAR 200선물레버리지,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,13190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11820,0,20160912,1300,0,12.0,,0,,N,,,0,0,0,0,0.0,,171,,N,N,N
252410,KR7252410006,KBSTAR 200선물인버스,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,6260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1824,0,20160912,2800,0,12.0,,0,,N,,,0,0,0,0,0.0,,175,,N,N,N
252420,KR7252420005,KBSTAR 200선물인버스2X,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,2990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,209165,0,20160922,9700,0,12.0,,0,,N,,,0,0,0,0,0.0,,290,,N,N,N
252650,KR7252650007,KODEX 200동일가중,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,10115,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,154,0,20160920,1000,0,12.0,,0,,N,,,0,0,0,0,0.0,,101,,N,N,N
252670,KR7252670005,KODEX 200선물인버스2X,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,3000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,156174720,0,20160922,788700,0,12.0,,0,,N,,,0,0,0,0,0.0,,23661,,N,N,N
252710,KR7252710009,TIGER 200선물인버스2X,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,3165,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8449430,0,20160922,41700,0,12.0,,0,,N,,,0,0,0,0,0.0,,1319,,N,N,N
252720,KR7252720008,KBSTAR 모멘텀밸류,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,12740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21,0,20161014,350,0,12.0,,0,,N,,,0,0,0,0,0.0,,44,,N,N,N
252730,KR7252730007,KBSTAR 모멘텀로우볼,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,13310,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,7,0,20161014,350,0,12.0,,0,,N,,,0,0,0,0,0.0,,46,,N,N,N
253150,KR7253150007,ARIRANG 200선물레버리지,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,26475,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1126,0,20160929,350,0,12.0,,0,,N,,,0,0,0,0,0.0,,92,,N,N,N
253160,KR7253160006,ARIRANG 200선물인버스2X,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,6070,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,86096,0,20160922,1900,0,12.0,,0,,N,,,0,0,0,0,0.0,,115,,N,N,N
253230,KR7253230007,KOSEF 200선물인버스2X,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,3005,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,145179,0,20160922,2890,0,12.0,,0,,N,,,0,0,0,0,0.0,,86,,N,N,N
253240,KR7253240006,KOSEF 200선물인버스,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,6320,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,5081,0,20160912,730,0,12.0,,0,,N,,,0,0,0,0,0.0,,46,,N,N,N
253250,KR7253250005,KOSEF 200선물레버리지,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,13045,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6882,0,20160912,530,0,12.0,,0,,N,,,0,0,0,0,0.0,,69,,N,N,N
253280,KR7253280002,KBSTAR 헬스케어,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,10670,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,3892,0,20160923,500,0,12.0,,0,,N,,,0,0,0,0,0.0,,53,,N,N,N
253290,KR7253290001,KBSTAR 헬스케어채권혼합,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,10815,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,4545,0,20160923,1200,0,12.0,,0,,N,,,0,0,0,0,0.0,,129,,N,N,N
256440,KR7256440009,ACE 인도네시아MSCI(합성),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,10085,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,10857,0,20161101,4000,0,12.0,,0,,N,,,0,0,0,0,0.0,,403,,N,N,N
256450,KR7256450008,ARIRANG 심천차이넥스트(합성),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,10045,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,147,0,20161108,600,0,12.0,,0,,N,,,0,0,0,0,0.0,,60,,N,N,N
256750,KR7256750001,KODEX 차이나심천ChiNext(합성),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,10305,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,21801,0,20161108,3439,0,12.0,,0,,N,,,0,0,0,0,0.0,,354,,N,N,N
259960,KR7259960003,크래프톤,ST,1.0,0,26,0,N,N,,B,Y,Y,Y,,Y,Y,,,,,N,,,0,,,,,,,,,164400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,230024,100,20210810,49237,4923729000,12.0,,0,,N,Y,Y,18540,7516,6839,5002,10.29,20221231.0,80946,,N,N,Y
261060,KR7261060008,TIGER 코스닥150IT,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,13230,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1132,0,20161215,480,0,12.0,,0,,N,,,0,0,0,0,0.0,,63,,N,N,N
261070,KR7261070007,TIGER 코스닥150바이오테크,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,7420,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,100494,0,20161215,1480,0,12.0,,0,,N,,,0,0,0,0,0.0,,109,,N,N,N
261110,KR7261110001,TIGER 미국달러선물레버리지,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,12375,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6382,0,20161227,1100,0,12.0,,0,,N,,,0,0,0,0,0.0,,136,,N,N,N
261120,KR7261120000,TIGER 미국달러선물인버스2X,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,6950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65339,0,20161227,4400,0,12.0,,0,,N,,,0,0,0,0,0.0,,305,,N,N,N
261140,KR7261140008,TIGER 우선주,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,11015,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,3042,0,20170106,700,0,12.0,,0,,N,,,0,0,0,0,0.0,,77,,N,N,N
261220,KR7261220008,KODEX WTI원유선물(H),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,12525,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,491864,0,20161227,6275,0,12.0,,0,,N,,,0,0,0,0,0.0,,785,,N,N,N
261240,KR7261240006,KODEX 미국달러선물,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,11750,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,141883,0,20161227,13020,0,12.0,,0,,N,,,0,0,0,0,0.0,,1529,,N,N,N
261250,KR7261250005,KODEX 미국달러선물레버리지,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,12150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,118101,0,20161227,3210,0,12.0,,0,,N,,,0,0,0,0,0.0,,390,,N,N,N
261260,KR7261260004,KODEX 미국달러선물인버스2X,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,6955,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,412473,0,20161227,7930,0,12.0,,0,,N,,,0,0,0,0,0.0,,551,,N,N,N
261270,KR7261270003,KODEX 미국달러선물인버스,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,8730,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,78010,0,20161227,4000,0,12.0,,0,,N,,,0,0,0,0,0.0,,349,,N,N,N
261920,KR7261920003,ACE 필리핀MSCI(합성),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,13330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8,0,20161228,400,0,12.0,,0,,N,,,0,0,0,0,0.0,,53,,N,N,N
264900,KR7264900002,크라운제과,ST,3.0,0,5,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,8530,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,7870,200,20170411,12523,2504770000,12.0,,0,,N,N,Y,3812,159,171,131,8.36,20211231.0,1068,,N,N,N
26490K,KR726490K013,크라운제과우,ST,0.0,0,5,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,10980,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1613,200,20170411,773,154712000,12.0,,2,,N,N,N,0,0,0,0,0.0,,84,,N,N,N
265690,KR7265690008,ACE 러시아MSCI(합성),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,9590,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20170321,1850,0,12.0,,0,,N,,,0,0,0,0,0.0,,177,,N,N,N
266160,KR7266160001,KBSTAR 고배당,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,11255,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,2288,0,20170414,6250,0,12.0,,0,,N,,,0,0,0,0,0.0,,703,,N,N,N
266360,KR7266360007,KODEX 미디어&엔터테인먼트,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,13055,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,9947,0,20170328,2100,0,12.0,,0,,N,,,0,0,0,0,0.0,,274,,N,N,N
266370,KR7266370006,KODEX IT,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,16600,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,4764,0,20170328,2000,0,12.0,,0,,N,,,0,0,0,0,0.0,,332,,N,N,N
266390,KR7266390004,KODEX 경기소비재,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,9540,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,129,0,20170328,700,0,12.0,,0,,N,,,0,0,0,0,0.0,,66,,N,N,N
266410,KR7266410000,KODEX 필수소비재,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,7205,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,15727,0,20170328,2000,0,12.0,,0,,N,,,0,0,0,0,0.0,,144,,N,N,N
266420,KR7266420009,KODEX 헬스케어,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,11450,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,41007,0,20170328,3200,0,12.0,,0,,N,,,0,0,0,0,0.0,,366,,N,N,N
266550,KR7266550003,ARIRANG 중형주저변동50,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,10240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23,0,20170328,400,0,12.0,,0,,N,,,0,0,0,0,0.0,,40,,N,N,N
267250,KR7267250009,HD현대,ST,1.0,0,8,0,Y,N,,4,Y,N,Y,,N,Y,,,,,N,,,0,,,,,,,,,56400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,148516,1000,20170510,78993,81433085000,12.0,,0,,N,Y,Y,443378,31125,30060,21962,25.12,20220930.0,44552,IC5,N,N,Y
267260,KR7267260008,현대일렉트릭,ST,2.0,0,13,0,Y,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,,,,,,,39100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,209896,5000,20170510,36047,180235675000,12.0,,0,,N,Y,Y,21045,1330,1639,1620,22.12,20221231.0,14094,IC5,N,N,N
267270,KR7267270007,현대건설기계,ST,2.0,0,12,0,Y,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,,,,,,,51000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,91151,5000,20170510,19700,98503965000,12.0,,0,,N,Y,Y,35156,1706,1528,994,7.99,20221231.0,10047,IC5,N,N,N
267290,KR7267290005,경동도시가스,ST,3.0,0,17,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,21750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,20423,2500,20170512,5895,14738515000,12.0,,0,,N,N,Y,23049,253,310,242,6.28,20221231.0,1282,,N,N,N
267440,KR7267440006,KBSTAR 미국장기국채선물(H),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,9350,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,6076,0,20170420,700,0,12.0,,0,,N,,,0,0,0,0,0.0,,65,,N,N,N
267450,KR7267450005,KBSTAR 미국장기국채선물인버스(H),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,9535,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45,0,20170420,300,0,12.0,,0,,N,,,0,0,0,0,0.0,,28,,N,N,N
267490,KR7267490001,KBSTAR 미국장기국채선물레버리지(합성 H),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,7800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15409,0,20170420,850,0,12.0,,0,,N,,,0,0,0,0,0.0,,66,,N,N,N
267500,KR7267500007,KBSTAR 미국장기국채선물인버스2X(합성 H),EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,8560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,545,0,20170420,300,0,12.0,,0,,N,,,0,0,0,0,0.0,,25,,N,N,N
267770,KR7267770006,TIGER 200선물레버리지,EF,,0,0,0,N,N,,0,,,N,2.0,N,,,,,,N,,,0,,,,,,,,,11020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,296396,0,20170425,6900,0,12.0,,0,,N,,,0,0,0,0,0.0,,760,,N,N,N
267850,KR7267850006,아시아나IDT,ST,3.0,0,26,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,15040,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40625,500,20181123,11100,5550000000,12.0,,0,,N,N,Y,1747,73,344,264,18.45,20211231.0,1669,183,N,N,N
268280,KR7268280005,미원에스씨,ST,2.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,139600,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,700,500,20170522,5100,2633945500,12.0,,0,,N,N,Y,6116,809,849,648,18.38,20221231.0,7119,,N,N,N
